Protein.IDs	Majority.protein.IDs	Fasta.headers	50000amol-25000amol_PValue	25000amol-12500amol_PValue	12500amol-5000amol_PValue	5000amol-2500amol_PValue	2500amol-500amol_PValue	500amol-250amol_PValue	250amol-125amol_PValue	125amol-50amol_PValue	50000amol-5000amol_PValue	50000amol-25000amol_AdjPVal	25000amol-12500amol_AdjPVal	12500amol-5000amol_AdjPVal	5000amol-2500amol_AdjPVal	2500amol-500amol_AdjPVal	500amol-250amol_AdjPVal	250amol-125amol_AdjPVal	125amol-50amol_AdjPVal	50000amol-5000amol_AdjPVal	50000amol-25000amol_log2FoldChange	25000amol-12500amol_log2FoldChange	12500amol-5000amol_log2FoldChange	5000amol-2500amol_log2FoldChange	2500amol-500amol_log2FoldChange	500amol-250amol_log2FoldChange	250amol-125amol_log2FoldChange	125amol-50amol_log2FoldChange	50000amol-5000amol_log2FoldChange	featureAvg	Sample1_Tr_1	Sample1_Tr_2	Sample1_Tr_3	Sample2_Tr_1	Sample2_Tr_2	Sample2_Tr_3	Sample3_Tr_1	Sample3_Tr_2	Sample3_Tr_3	Sample4_Tr_1	Sample4_Tr_2	Sample4_Tr_3	Sample5_Tr_1	Sample5_Tr_2	Sample5_Tr_3	Sample6_Tr_1	Sample6_Tr_2	Sample6_Tr_3	Sample7_Tr_1	Sample7_Tr_2	Sample7_Tr_3	Sample8_Tr_1	Sample8_Tr_2	Sample8_Tr_3	Sample9_Tr_1	Sample9_Tr_2	Sample9_Tr_3
sp|P20107|ZRC1_YEAST	sp|P20107|ZRC1_YEAST	sp|P20107|ZRC1_YEAST Zinc/cadmium resistance protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ZRC1 PE=1 SV=2	0.871435611289795	0.100019274008618	0.0979166924831791	0.333602377150963	0.236301310173097	0.135964925712721	0.565911188000788	0.311695308664866	0.65489691455435	0.938094148770821	0.614277665150275	0.857230069411334	0.997935466225821	0.617775004627735	0.854012247523624	0.859392482434457	0.513816019509303	0.84794488563567	-0.0398104867856439	0.32007057695871	-0.407703740028364	0.228762290795661	-0.223824040092858	0.287007279276089	-0.134030355663192	0.23982828456386	-0.127443649855298	22.0198886415191	21.8443333854219	21.7192517701695	21.9754379768962	NA	22.0961296098752	NA	21.8552121946699	NA	22.4776110475726	22.1542804091996	21.8782994294645	22.0432676415216	22.0721836449672	21.8308602295924	21.9832538880764	22.1266011343356	NA	NA	NA	NA	22.2540447841909	22.3337995787815	22.1644134881947	NA	22.037883384143	21.8303573664357	21.7006632253553
sp|P20449|DBP5_YEAST	sp|P20449|DBP5_YEAST	sp|P20449|DBP5_YEAST ATP-dependent RNA helicase DBP5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DBP5 PE=1 SV=2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.2876278441603	NA	NA	22.467870188648	NA	23.5697582809711	NA	NA	NA	NA	22.2850894764097	22.5541709977425	NA	NA	23.3975430338282	NA	NA	NA	NA	22.466352334827	22.8066212049396	NA	22.6777308231999	NA	23.0118510149569	22.5563713345771	22.3513231748098
sp|P20459|IF2A_YEAST	sp|P20459|IF2A_YEAST	sp|P20459|IF2A_YEAST Eukaryotic translation initiation factor 2 subunit alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SUI2 PE=1 SV=1	0.671116495839699	0.176740607972006	0.143571262680737	0.851412548135894	0.304501095579424	0.921864051058806	0.702723692766562	0.431996993162184	0.76063822504305	0.848891083090392	0.696920351889616	0.898986700210402	0.997935466225821	0.697438152911288	0.982050098901041	0.910432122636592	0.635182019607109	0.907015340515252	-0.210705439444308	-0.684764033934361	0.744467903667331	-0.0927778346840995	-0.515322154816506	-0.0485660793374301	0.189298334017369	-0.392126803477101	-0.151001569711337	24.7610611402595	25.3652958737278	25.0632403593283	24.9755254421144	25.0696048082189	24.3412310460313	25.1619253143803	24.6887518692727	24.9104963457056	23.7505213583891	24.8540518832178	25.1294339606779	23.4655056243251	25.030611237843	24.9020541422643	25.2079907905753	24.9575275490111	24.2682090157329	23.4919166902905	24.7524112740947	24.8252705403899	23.5929761496839	23.9222511974266	25.8207256966679	25.2519810385758	25.599971393113	24.9427063525132	25.2064638334356
sp|P20606|SAR1_YEAST	sp|P20606|SAR1_YEAST	sp|P20606|SAR1_YEAST Small COPII coat GTPase SAR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SAR1 PE=1 SV=1	0.191171079290327	0.494097312219629	0.643284806578503	0.80297556863511	0.921977449928732	0.968567918886668	0.681751723536775	0.00242846604175856	0.273218999152859	0.537136554767153	0.873403667679058	0.993362783940045	0.997935466225821	0.978675018534517	0.984507705951447	0.906390222479927	0.0276287775898433	0.540210784649812	0.209104863669793	-0.107645191114234	0.0726658431621345	-0.0390716846614687	-0.0153276357299035	0.00616597526046903	-0.0643055708581315	0.536364459434662	0.174125515717694	25.7418497659445	25.8664860259092	25.7066981459894	25.8562860775364	25.8535760760037	25.845439322648	25.850074069264	25.8134533932658	25.4775986963131	25.8154825865134	25.7402110372422	25.8976990592531	25.6907776774377	25.7357254103219	25.7972894697474	25.823157875272	25.817289343219	25.8961289295743	26.0204309943084	25.6301204516345	25.7521560247104	25.8291962436037	25.8281068415729	25.7410344639636	25.8055293755862	25.4970134255836	25.6716056354204	24.7713770286077
sp|P20967|ODO1_YEAST	sp|P20967|ODO1_YEAST	sp|P20967|ODO1_YEAST 2-oxoglutarate dehydrogenase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=KGD1 PE=1 SV=2	0.369705921298733	0.435195718029358	0.441379755870208	0.896115890930382	0.911369459822232	0.228709274424225	0.129323951570724	0.00155918704054313	0.375274825020488	0.67388444506699	0.836636643524584	0.993362783940045	0.997935466225821	0.974966988840891	0.908215936237943	0.568043179684068	0.0204165246440931	0.639903509985795	-0.142525225029136	0.123671106533838	-0.121986808402806	0.0205362027001712	0.017506201405066	-0.192854720715733	0.245732521134265	-0.568737975824568	-0.140840926898104	26.465914455608	26.5020163203983	26.3909673990652	26.0648032756813	26.3278137021699	26.1763795349304	26.5467935696816	26.4343606017871	26.4675437360564	26.4268959769028	26.2934421798924	26.3975919932364	26.5711046391239	26.7345372203298	26.6106263548175	26.4430207950374	26.6821750741598	26.1074923113879	26.1115572541112	26.345314955248	26.5243843669657	26.4540480981395	26.3188794071465	26.3039635345622	26.5867772663288	27.1087887574387	26.950380755067	26.6980312217499
sp|P21242|PSA7_YEAST	sp|P21242|PSA7_YEAST	sp|P21242|PSA7_YEAST Probable proteasome subunit alpha type-7 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRE10 PE=1 SV=2	0.143307314937618	0.333476349820779	0.213270172956713	0.442226541265586	0.212479432188597	0.476506950276155	0.128549144267707	4.89931678203706e-05	0.28112924760459	0.465032687884067	0.810305666652861	0.96518343344805	0.997935466225821	0.580879743960465	0.916636632358522	0.568043179684068	0.0026154814205644	0.548044095049396	0.287003622430969	0.263548711627902	-0.342193554868466	0.147335872657827	-0.242404844554464	0.136337367737497	-0.298768581776233	-0.995201768669929	0.208358779190405	23.2289500432534	22.7148785369931	NA	NA	23.5323140672863	23.1348637092271	23.2765390568774	22.994260199016	23.0732956243338	22.8677259225132	23.0297522852544	22.9377947708996	22.7616616014572	23.0044804069843	22.7818079244901	23.2611227565877	23.4124799153719	23.2562351840185	23.1275775137655	23.0986855995516	23.0673989084937	23.0051317675394	23.0419485181812	23.2092111937321	23.2052634793613	24.8699955182007	24.2050844590263	23.8542421621736
sp|P21243|PSA1_YEAST	sp|P21243|PSA1_YEAST	sp|P21243|PSA1_YEAST Proteasome subunit alpha type-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SCL1 PE=1 SV=1	0.397682136808001	0.125835318308191	0.953257969958201	0.231327925979092	0.834362328721592	0.738696888020462	0.0761490453465119	7.43695160498727e-06	0.507962827433083	0.676449517021453	0.661588718983972	0.993362783940045	0.997935466225821	0.946927365331008	0.957806173228335	0.507257121978	0.000775594260109845	0.748394868683404	-0.281738969261006	0.5208265928927	-0.0193476553129592	-0.402446332878469	0.0690576700185623	-0.110258847524332	-0.609814899454026	1.95568690494203	0.219739968318734	23.9478732131286	23.2850330174796	24.1236838104006	23.6993292884192	25.0060740056878	24.704351592503	24.6160507135623	24.0316211159972	24.4766720503561	24.1622327286242	24.2184497171123	24.2552268603504	23.899751503411	24.4926502640559	24.0943425517736	23.9100387975615	23.9363395989846	24.7612659381206	23.1277034500893	23.5367072821961	23.4451856399455	24.1841961600967	23.6761602558666	24.6813709710042	23.8087238439472	22.94599528108	22.7879766672247	22.7254436486223
sp|P21264|PUR6_YEAST	sp|P21264|PUR6_YEAST	sp|P21264|PUR6_YEAST Phosphoribosylaminoimidazole carboxylase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ADE2 PE=1 SV=1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.1220254038978	NA	NA	NA	20.8514044036057	NA	23.1963151591109	NA	21.6417854090768	21.5735307004309	21.7222989101951	NA	NA	21.1405227541027	NA	NA	NA	NA	21.8946357219171	NA	21.1168008235543	NA	20.9226685992766	21.8207305651196	21.6605339187932	20.9410590722716
sp|P21306|ATP5E_YEAST	sp|P21306|ATP5E_YEAST	sp|P21306|ATP5E_YEAST ATP synthase subunit epsilon, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ATP15 PE=1 SV=2	0.224591195661915	0.290207084906409	0.0100454887401973	0.668828743595741	0.668061673513047	0.735247692052716	0.490176207495601	0.957888641566051	0.00692122554830245	0.581076714302345	0.802405246713339	0.520634658222501	0.997935466225821	0.883113907462961	0.957806173228335	0.815524257591743	0.977609878304175	0.0578714521749626	0.201075206835839	-0.174314649602366	0.456420305038662	0.0696518070907004	-0.0698241959379686	0.0550131468873012	0.112782921432434	-0.00857810196997022	0.483180862272135	23.0893666453777	23.7100925693377	22.8612459645355	23.8091165208797	22.8938584576152	22.7889126481384	22.8255519954659	23.3064689390255	23.3457041023086	23.2053380646117	22.8715285343634	23.0702028538885	22.8605073301129	22.9279573157718	23.0346633059904	22.8840512437546	23.5529757921919	23.3413667971526	23.5663941371088	23.0379001365834	22.9470839796143	23.0262100234392	23.1143085321887	22.8584978468002	23.0389049271898	22.869289595086	22.7859632470773	22.8788045649661
sp|P21576|VPS1_YEAST	sp|P21576|VPS1_YEAST	sp|P21576|VPS1_YEAST Vacuolar protein sorting-associated protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VPS1 PE=1 SV=2	0.746084908808312	0.477434764640461	0.357180328012174	0.645106864985825	0.104405631244508	0.557704682365049	0.343156213310279	0.0321577965039266	0.913660825320739	0.90465483467047	0.865411178961107	0.993362783940045	0.997935466225821	0.482239385368832	0.91872553171925	0.76476212643991	0.136917244010583	0.97249441189919	0.0952351668271625	0.210025936298969	-0.273410996710968	0.135646223662629	-0.493571108562527	0.172955109046665	-0.2816719075572	-0.668247578427529	0.0318501064151633	24.1998617047963	23.5814139216302	23.4070426160682	24.2229511093473	24.9753067691256	24.7099348661503	23.746324052134	24.0062452556187	23.7243198273801	24.1109203729438	23.9062814191203	23.852052437535	23.8663681095354	24.1832119279192	24.3031274319361	24.100210604883	24.3027789127797	23.939391972954	23.8850200706904	23.5824479881235	23.8871603610782	24.5620322879769	24.0629111084474	24.2408175301408	24.8016866532901	25.3870601899526	25.26678025103	24.7824679817099
sp|P21734|UBC1_YEAST	sp|P21734|UBC1_YEAST	sp|P21734|UBC1_YEAST Ubiquitin-conjugating enzyme E2 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UBC1 PE=1 SV=1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.8834174280373	NA	21.8112743356065	22.6160955972085	NA	NA	NA	22.8716977246581	22.6009809093379	22.6009355529797	NA	22.2518510536886	21.7418471369115	22.2302562076606	22.2774474656618	NA	NA	22.246439077861	22.1236048818757	22.1945128039	22.7017421764359	NA	NA	NA	NA	22.252457549656	22.3878753387703
sp|P21801|SDHB_YEAST	sp|P21801|SDHB_YEAST	sp|P21801|SDHB_YEAST Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SDH2 PE=1 SV=1	0.545367544655838	0.649230369913149	0.925672192791871	0.736913092931734	0.861177141918684	0.140289074592285	0.395854595724222	0.0247001494241283	0.375165222563622	0.769224934279701	0.921402610878784	0.993362783940045	0.997935466225821	0.959320925347619	0.854012247523624	0.776922009007234	0.118220025519621	0.639903509985795	0.189408374445964	0.158867407472357	-0.0355813705757519	-0.117162827747809	-0.0544778312268974	-0.531964640085192	-0.299049426644508	0.850181611653312	0.312694411342569	22.0952363878105	NA	21.5961424285868	21.9298362957029	22.6681950903131	22.8086452957335	22.9268359892284	21.6423144016727	22.154867542657	21.9683883645219	22.1744454127257	21.8053030372927	21.7674522313868	NA	21.9503095530612	23.0540425104998	21.904481745843	22.2875433038174	22.1417703825291	21.6122529923187	NA	21.9848884731225	22.0461021776192	21.9565264679686	21.9080055294981	21.2240558609449	NA	22.6780318325985
sp|P21954|IDHP_YEAST	sp|P21954|IDHP_YEAST	sp|P21954|IDHP_YEAST Isocitrate dehydrogenase [NADP], mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=IDP1 PE=1 SV=1	0.930703479769384	0.0735950890126918	0.859202737189715	0.182779276347479	0.308671065965521	0.292976802554495	0.452490366779797	0.704619022537555	0.120760229274197	0.970898097809686	0.569213498812635	0.993362783940045	0.997935466225821	0.701746906599401	0.908215936237943	0.800513775828413	0.851054777589725	0.313540381185637	-0.0169579800089288	0.363706617370564	-0.0346031855862634	-0.26581133572347	0.201175083112364	-0.208002189309667	-0.147558929761466	0.0740561489622031	0.312145451775372	27.4372076369731	27.1485083902841	27.4809297022485	26.9196851540843	27.5215567110096	27.7089225269585	27.6830456804543	27.3569943039149	27.6137907007277	27.669458094086	27.4192478482258	27.4703395070488	27.5607794552715	27.4504183980319	27.6978324349717	27.3225972961344	27.2198348374295	27.7381504119451	27.6313839093272	27.3766662073674	27.4610772103985	26.8151893856098	27.1591363819926	27.0221044703273	27.6656007088891	27.414739422554	27.5048370470002	27.7717800019816
sp|P21965|MCK1_YEAST	sp|P21965|MCK1_YEAST	sp|P21965|MCK1_YEAST Protein kinase MCK1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MCK1 PE=1 SV=1	0.106320136045143	0.577544141766461	0.295275204565235	0.873194667829412	0.114686950336079	0.775413011660755	0.521514182826641	0.0188608867674438	0.333411051742934	0.40476495890055	0.915104188095717	0.980483215159203	0.997935466225821	0.490302725816197	0.964508730112733	0.833942034289606	0.101468646640356	0.599448885776156	0.932570643468573	0.310444353634725	-0.646757283568107	0.0885736895097864	-0.813239557655702	0.141737572131362	0.32005591005834	-1.26984402216704	0.596257713535191	23.1745573808443	NA	22.1356466677732	22.2587960370855	23.8573781470957	23.7480658808102	21.7151090379551	22.394981773142	22.666700776341	22.4613145687092	23.1894391154781	22.5938880214316	22.4828877025533	22.7096719891902	23.898552677203	23.6724961296428	NA	22.8504508834319	24.0300218156334	23.5060334309077	NA	22.1819238410872	23.3207223367435	23.7384081511224	23.6468030245642	24.3968900829047	24.7151823714479	24.0180126780095
sp|P22133|MDHC_YEAST	sp|P22133|MDHC_YEAST	sp|P22133|MDHC_YEAST Malate dehydrogenase, cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MDH2 PE=1 SV=2	0.931726416630045	0.0153116930272458	0.311794874071155	0.750411767340523	0.867365750906361	0.544393063282862	0.937930951077009	0.741378683429667	0.142129187941814	0.970898097809686	0.521642354991451	0.988680278428838	0.997935466225821	0.960417647867002	0.916636632358522	0.987694144742145	0.870000492178049	0.35102368836875	-0.0156500428284687	0.478567518807331	-0.187203023789028	-0.0581774248258711	0.0305152701718043	0.111246918536665	0.0142245496706686	0.0603656435076303	0.275714452189835	26.0541738888591	26.3217375255244	25.391328035944	25.8457982109409	25.8270166162955	26.0658922029697	25.9341360838514	26.2965436394334	26.5203881243669	26.177634565031	26.0107759877023	26.2607280531057	26.023501077446	25.9485105368441	25.9354855741976	25.9857224410869	26.3305174299676	26.3606656055661	26.2564331648122	26.1150352336877	25.8606967596091	26.1447408504796	26.0341217277886	26.1581348982571	26.0112026816929	26.2883110301236	25.6930666138743	25.6645703285958
sp|P22137|CLH_YEAST	sp|P22137|CLH_YEAST	sp|P22137|CLH_YEAST Clathrin heavy chain OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CHC1 PE=1 SV=1	0.984027725309628	0.311333669917689	0.00232457248816068	0.1395975210107	0.0149903449862175	0.235495962233242	0.10180095314202	0.591996838043366	0.0246561269537743	0.995456613178657	0.810305666652861	0.262828152948562	0.997935466225821	0.185773203936339	0.908215936237943	0.527363712748397	0.762022142003574	0.118703448300961	-0.0025072777663695	-0.128484683198465	0.4316390275761	-0.190325688063034	-0.3293447094795	0.151301791710132	-0.212167942618901	0.0673703411441302	0.300647066611266	26.741975757921	26.6577185950503	26.7408543795231	27.0531020866642	26.9219562211269	26.9756347661807	27.0007766365556	26.5349723734907	26.9003505431542	26.6308980949973	26.6144227378964	26.5216765125472	26.5916357922548	26.7315624569879	26.813967073378	26.7163342656406	26.6813709710042	26.6222650133019	26.755063194037	26.3800896400348	26.4598585727415	26.316809765733	26.7327272254179	26.9806547388615	27.0023872068575	27.109187429646	26.9692802364379	26.6177889343469
sp|P22141|PSB4_YEAST	sp|P22141|PSB4_YEAST	sp|P22141|PSB4_YEAST Proteasome subunit beta type-4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRE1 PE=1 SV=2	0.104716575866926	0.316718367376743	0.953463014271552	0.159542936539437	0.073302657932718	0.728147475014122	0.866847894329611	0.512972344374779	0.546256671540136	0.403740575842483	0.810305666652861	0.993362783940045	0.997935466225821	0.413593858579726	0.957806173228335	0.962075241070422	0.703562859676081	0.768895617777214	0.814692424779203	-0.492192272481272	-0.0283211616870638	0.7003109583537	-0.906157741496301	0.168939077832334	-0.0813922727898024	-0.319227933832728	0.294178990610867	23.0619568696362	22.9744229926551	23.1149439197289	23.0636682731677	23.3609167230479	23.0729032588873	23.1590786229779	22.8765394285474	21.1715775340592	23.6283414055013	20.922813754226	23.0530647885006	23.1611872528252	23.0831351814982	23.226983041565	23.0386035634805	23.3056342875467	23.4401239908945	23.3747773640043	23.09385918287	23.036726995716	23.1074124920269	23.2810753916858	23.2316044113156	23.3428592170393	23.9682477235546	23.3107736292848	23.2715610535719
sp|P22146|GAS1_YEAST	sp|P22146|GAS1_YEAST	sp|P22146|GAS1_YEAST 1,3-beta-glucanosyltransferase GAS1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GAS1 PE=1 SV=2	0.0776515562006575	0.993650339836748	0.12002337946243	0.100643414058436	0.0130757492878513	0.993895958185133	0.0440514957185713	0.0041603395766893	0.821883181676925	0.363130446781589	0.997222781676466	0.895658337063728	0.997935466225821	0.168047592699423	0.995016001257257	0.44334016096392	0.0360909458277796	0.928968938247208	0.604728071375533	-0.00261916684717178	-0.527969093118099	-0.559576791056031	0.885817462702331	0.00251784973590574	0.698756867174996	-1.0519101752866	0.0741398114102623	23.4149763749581	23.2915113543983	23.0311667583057	23.0326639146405	22.6172845053148	22.7964579337939	22.4429607019185	22.7237159322466	22.9376331575941	23.6861354369623	24.288909432389	24.0844009740136	24.2446692734643	23.7046154406065	23.6835677921628	22.5647905097829	23.9313882211721	23.5286229377799	23.7016575819776	23.4146749142913	24.2070226637855	23.317551728622	24.0057314448312	23.1375553052333	22.8172405416954	24.0675137969232	23.5591754074538	23.38574446251
sp|P22147|XRN1_YEAST	sp|P22147|XRN1_YEAST	sp|P22147|XRN1_YEAST 5-3 exoribonuclease 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=XRN1 PE=1 SV=1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.1127347435941	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.9574761829991	19.0328152260076	19.1875163931177	NA	NA	NA	NA	NA	NA	NA	NA	19.0660261048154
sp|P22202|HSP74_YEAST	sp|P22202|HSP74_YEAST	sp|P22202|HSP74_YEAST Heat shock protein SSA4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SSA4 PE=1 SV=3	0.397648436984611	0.467342921469611	0.169634393901399	0.48398205915704	0.463291057616962	0.517652246226616	0.642727741177407	0.426589601335455	0.137262885144256	0.676449517021453	0.864895966666427	0.941834696968688	0.997935466225821	0.788049004868068	0.916636632358522	0.89420059026866	0.629900390057033	0.342663461475229	-0.279712160052529	0.239772697302492	-0.461128914275026	0.230785241115164	-0.241989936006103	0.213131813546934	-0.152419634896596	0.262634077912999	-0.501068377025064	24.862282782866	24.8646218194224	24.4892849836849	24.5051248755273	25.2020601357016	24.7547574519391	25.1370783825408	24.5664522060996	24.9322897365678	25.0796078278747	24.9075196856226	24.9771862745422	24.6653567379494	24.9344960713872	25.0575915368783	24.6445494572262	25.3236798780886	23.36572972181	25.0498036904859	25.2651354204584	24.9415874811499	25.0356955198514	25.3628572236158	25.0674727663915	24.8457025161252	24.8701837060426	24.5112917985949	24.924518231805
